id;cnr;collection;comment;esac_key;esac_title;function;melstring;region;signature;source;text;tunefamily;unit
K2336;;KINDERLIEDER;;C-maj;SAECKE FLICKEN;Kinder - Lied, Reigen, Tanz - Spiel;"543-7  543-7
    5566  5_3_
    543-7  543-7
    5566  5_3_
    5566  5430
    5566  5430 //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2336;8
K2337;;KINDERLIEDER;;G-maj;DER SANDMANN KOMMT;Kinder - Lied, Reigen, Tanz - Spiel;"-5  111-5  333
    1  3366  531
    1  2255  321 //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2337;8
K2349;;KINDERLIEDER;;Eb-maj;ALS DIE WUNDERSCHOENE ANNA;Kinder - Lied, Reigen, Tanz - Spiel, Sage, Ballade;"-51  3555  4321  5222  2_0
    +1  5432  1_11  6_66  +1_7
    6  5432  1_13  5_5_  1_ //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2349;8
K2352;;KINDERLIEDER;;G-maj;ES ZOG EIN MANN DURCH ASIENLAND;Kinder - Lied, Reigen, Tanz - Spiel, Ballade;"-5_  1_1_1_3_  1_.-5-5_3_  1__0_
    3_  3_3_3_3_  3_.21_0_
    2_2_2_2_  1_3_5_
    3_  4_4_4_4_  3_.33__
    2_2_2_2_  1__0_ //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2352;16
K2356;;KINDERLIEDER;;G-maj;ES WOLLT EIN JAEGER FRUEH AUFSTEHN;Kinder - Lied, Reigen, Tanz - Spiel, Ballade;"5_  5_5_3__5__  4_3_2__0_
    4_  4_3_2__6__  5_5_1__0_
    5_  5_5_3__5__  4_3_2__0_
    5_  5_5_5__5__  4_3_2__0_
    5_  5_5_3__5__  4_3_2__0_
    4_  4_3_2__6__  5_5-71__0_
    5_  5_5_3__5__  4_3_2__0_
    4_  4_3_2__6__  5_5-71__0_ //";Europa, Mitteleuropa, Deutschland, Oberdiebach am Rhein;3/4;;;K2356;16
K2358;;KINDERLIEDER;;F-maj;HAENSCHEN WILLST DU TANZEN;Kinder - Lied, Reigen, Tanz - Spiel;"5536  5_3
    1  5555  +1_0_
    5536  5_3
    1  5555  +1_0
    5  5116  553
    3  5556  553
    1  5555  1_0_ //";Europa, Mitteleuropa, Deutschland, Oberdiebach am Rhein;4/4;;;K2358;4
K2364;;KINDERLIEDER;;G-maj;WIR WOLLN DAS HAESCHEN JAGEN;Kinder - Lied, Tanz -, Lauf - Spiel;"-5_  1_.23_4_  5__5_
    6_  5_.43_2_  1__0_ //";"Europa, Mitteleuropa, Deutschland, Schlesien; Oldenburg";2/4;;;K2364;16
K2364A;;KINDERLIEDER;;G-maj;HAENSCHEN KRIECHE DURCH DAS LOCH;Kinder - Lied, Tanz -, Lauf - Spiel;"5_5_3_6_  5_5_3_
    11  5_5_6_6_  5__3_0_
    5_5_3_6_  5_5_3_
    1_  5_5_6_6_  5__3_0_ //";Europa, Mitteleuropa, Deutschland, Oberdiebach am Rhein;2/4;;;K2364;16
K2366;;KINDERLIEDER;;F-maj;DER FUCHS GEHT RUM;Kinder - Lied, Tanz -, Lauf - Spiel;"6  5436  543
    1  5566  5_3
    1  5566  553
    1  5566  5_36  5_3 //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2366;8
K2371;;KINDERLIEDER;;F-maj;EINS ZWEI DREI VIER FINKELSTEIN;Kinder - Lied, Tanz -, Lauf - Spiel;"5533  553_
    5566  553_
    5566  553_
    5_6_  5_0_ //";Europa, Mitteleuropa, Deutschland, Siegerland;2/4;;;K2371;8
K2372;;KINDERLIEDER;;G-maj;WIR WOLLN EINMAL SPAZIEREN GEHN;Kinder - Lied, Tanz -, Lauf - Spiel;"-5  1111  1-6-5
    -5  2255  3_1
    -5  1111  1-6-5
    -5  2255  3_1
    1  22-7-5  22-7
    1  22-7-5  22-7
    -5  1_3_  5_0
    3  5_3_  1_0 //";Europa, Mitteleuropa, Deutschland, Rheinland;2/4;;;K2372;8
K2375A;;KINDERLIEDER;;G-maj;HAT EINS GESCHLAGEN KOMMT IMMER NOCH NICHT;Kinder - Lied, Tanz -, Lauf - Spiel;"-5  2_211-5  222-7_
    -5  2_211-5  222-7_
    -5  1_1111  5_0_.
    -5  1_1111  5_0_.
    -5  1_1111  1_0_. //";Europa, Mitteleuropa, Deutschland, Dresden;6/8;;;K2375;8
K2401;;KINDERLIEDER;;E-min;IHR TAEUBCHEN KOMMT ALLE ZU MIR;Kinder - Lied, Tanz -, Lauf - Spiel;"-6b  3b3b3b444  3b3b21_
    4  3b_21_4  3b_21_
    4  3b_21_4  3b_.1_
    4  3b_21_4  3b_.1_
    4  3b_21_4  3b_21_
    4  3b_21_4  3b_21_
    -6b  3b3b3b444  3b3b21_ //";Europa, Mitteleuropa, Deutschland, Kassel;6/8;;;K2401;8
K2407;;KINDERLIEDER;;C-maj;NIX IN DER GRUBE;Kinder - Lied, Tanz -, Lauf - Spiel;"5_56  5_3
    3  5556  5_30
    5556  5_3
    3  5556  5_30
    5_5_  +1__ //";Europa, Mitteleuropa, Deutschland, Thueringen, Schlesien;2/4;;;K2407;8
K2409;;KINDERLIEDER;;F-maj;HAESCHEN IN DER GRUBE;Kinder - Lied, Tanz -, Lauf - Spiel;"1234  5_5_
    6_+16  5_0_
    5444  433_
    3222  211_
    135_  531_ //";Europa, Mitteleuropa, Deutschland;2/4;;;K2409;8
K2409A;;KINDERLIEDER;;D-maj;HAESCHEN IN DER GRUBE;Kinder - Lied, Tanz -, Lauf - Spiel;"5536  5_3_
    5_36  5_0_
    5531  +165_
    5531  +165_  0_
    55  +1_55  +1_0_ //";Europa, Mitteleuropa, Deutschland, Thueringen;2/4;;;K2409;8
K2409B;;KINDERLIEDER;;G-maj;HAESCHEN IN DER GRUBE;Kinder - Lied, Tanz -, Lauf - Spiel;"5365  5445  3_0_
    2346  655_
    5365  544_
    2345  3_0_ //";Europa, Mitteleuropa, Deutschland, Hessen, Nauheim;2/4;;;K2409;8
K2427;;KINDERLIEDER;;F-maj;RUPFE RUPFE GRAESCHEN;Kinder - Lied, Tanz -, Lauf - Spiel;"5566  5_3
    3  4422  3_0
    3  5566  553
    3  4422  1_0_ //";Europa, Mitteleuropa, Deutschland, Thueringen;2/4;;;K2427;8
K2444;;KINDERLIEDER;;G-maj;WO WARST DU DEN GEWESEN;Kinder - Lied, Tanz -, Lauf - Spiel;"-5_  111_3_  5_3_
    4_  3__2_  1__
    33  5_3_33  4_2_
    2_  3_1_1_  6_5_
    33  5_3_33  4_2_
    2_  3_-7_-7_  1__ //";Europa, Mitteleuropa, Deutschland, Rheinland, Oberdiebach;3/4;;;K2444;8
K2444A;;KINDERLIEDER;;G-maj;WO BIST DU DENN GEWESEN;Kinder - Lied, Tanz -, Lauf - Spiel;"55  5_3_33  3_1_
    1_  -7_2_6_  6_5_
    55  5_3_33  3_1_
    3_  4_3_2_  1_0_ //";Europa, Mitteleuropa, Deutschland, Saarland;3/4;;;K2444;8
K2445;;KINDERLIEDER;;F-maj;KOMM WIR WOLLEN WANDERN;Kinder - Lied, Tanz -, Lauf - Spiel;"5556  5_3
    1  5556  5_3_
    5353  +1_0
    6  5342  1_0_ //";Europa, Mitteleuropa, Deutschland, Dresden;2/4;;;K2445;8
K2446;;KINDERLIEDER;;C-maj;KOMM WIR WOLLEN WANDERN;Kinder - Lied, Tanz -, Lauf - Spiel;"-5_1_1_1_  1_-6_-5__
    -6__-7__  1__0_
    -5_  1_1_1_1_  1_-7b-6-5_0_
    -6_0_-6_0_  -6_-5-4-3_0_
    -6_1_-7_-6-5#  -6___ //";Europa, Mitteleuropa, Deutschland;2/4;;;K2446;16
K2502;;KINDERLIEDER;;G-maj;TOENNEKEN TOENNEKEN OP DEN DRAG;Kinder - Lied, Spiel;"111_222_  3_2_1__
    1_1_2_2_  3__1_0_
    3_3_2_1_  3_3_3__
    2_2_2_3_  1_1_1__ //";Europa, Mitteleuropa, Deutschland, Niederrhein;2/4;;;K2502;16
K2511;;KINDERLIEDER;;G-maj;BLINDE KUH SOLL DIRS GELINGEN;Kinder - Lied, Such - Spiel;"1113  11-5-5
    1113  11-5-5
    -7-51_  -7-51_
    -7-711  2-71_ //";Europa, Mitteleuropa, Deutschland;4/4;;;K2511;4
K2512;;KINDERLIEDER;;G-maj;IM KELLER IM KELLER ISTS FINSTER;Kinder - Lied, Such - Spiel;"-5_  111_113_  1__-5_
    -5_  111_113_  1__-5_
    -5_  1_1_113_  1_1_-5_
    -5_  1_11113_  1_1_-5_0_  5_0__. //";Europa, Mitteleuropa, Deutschland;2/4;;;K2512;16
K2515;;KINDERLIEDER;;F-maj;WELCHES IST DIE SCHOENSTE UNTER DIESEN ALL;Kinder - Lied, Such - Spiel;"135+1  5_3_
    5424  3_0_
    5424  3_0_
    5424  3_0_
    135+1  5_3_
    5425  1_0_ //";Europa, Mitteleuropa, Deutschland, Starkenburg;2/4;;;K2515;8
K2516;;KINDERLIEDER;;Eb-maj;GUTEN TAG HERR PAPPELJENER;Kinder - Lied, Such - Spiel;"11  5_5_6_6_  5__3_
    1_  5_5_6_6_  5__3_
    1_  5_5_6_6_  5__3_
    1_  5_5_6_6_  5_0__ //";Europa, Mitteleuropa, Deutschland, Darmstadt;2/4;;;K2516;16
K2522;;KINDERLIEDER;;C-maj;ROMPEL TOMPEL TORIA;Kinder - Lied, Rate - Spiel;"1_1_-7_2_  1_1_-5__
    1_1_-7_2_  1__0__
    1_1_-7_-5_  1_11-5_-5_
    1_1_-7_-5_  1_1_-5_-5_ //";Europa, Mitteleuropa, Deutschland, Elberfeld;2/4;;;K2522;16
K2562;;KINDERLIEDER;;G-maj;DER ABT IST NICHT ZU HAUSE;Kinder - Lied, Gesellschafts - Spiel;"-5_  1_1_1_3_  1__-5_
    -5_  1_1_1_3_  1__-5_
    -5_  2_2_2_2_  3_1_1_
    -5_  2_2_2_2_  3_1_1__
    55555__ //";Europa, Mitteleuropa, Deutschland, Dresden;2/4;;;K2562;16
K2562A;;KINDERLIEDER;;G-maj;DER ABT IST NICHT ZU HAUSE;Kinder - Lied, Gesellschafts - Spiel;"-5  1111  1_-5
    -5  3333  3_10
    5556  544_
    3334  321_ //";Europa, Mitteleuropa, Deutschland, Thueringen;2/4;;;K2562;8
K2562B;;KINDERLIEDER;;G-maj;SA SA SA DER ABT IST NICHT ZU HAUSE;Kinder - Lied, Gesellschafts - Spiel;"1_1_  1_0
    3  4422  5_3_
    4422  5533
    4422  5533
    1_1_  1_0_
    1_1_  1_0_ //";Europa, Mitteleuropa, Deutschland, Schlesien;2/4;;;K2562;8
K2603;;KINDERLIEDER;;G-maj;ALLE DIE DAS RINGLEIN LIEBEN;Kinder - Lied, Pfaender - Spiel;"5_5_5_4_  3_3_3_1_
    2_2_3_3_  54321_0_
    5_5_5_3_  3_3_3_1_
    2_2_3_3_  54321_0_ //";"Europa, Mitteleuropa, Deutschland, Berlin; Dessau";2/4;;;K2603;16
K2603A;;KINDERLIEDER;;G-maj;WER DIESEN RING NICHT FINDEN KANN;Kinder - Lied, Pfaender - Spiel;"-5  5555  531
    3  24-72  135
    3  24-72  1_0
    1  2233  443
    3  2233  4_3_  2_0
    -5  5555  531
    3  234-7  211_ //";Europa, Mitteleuropa, Deutschland, Nassau;2/4;;;K2603;8
K2606;;KINDERLIEDER;;C-maj;WER HAT DEN SCHLUESSEL ZUM GARTEN;Kinder - Lied, Gesellschafts - Spiel;"1_  5_5_666_  5__3_0_
    5_4_3_1_  5_4_3_1_
    5_5_666_  554_3_1_
    5_4_3_1_  5_4_3__
    5_4_3__  5_4_3__
    5_5_666_  554_3__ //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2606;16
K2610;;KINDERLIEDER;;F-maj;DAS IST KURZ UND DAS IST LANG;Kinder - Lied, Pfaender - Spiel;"1233  2210
    3455  4430
    5560  445_
    3_.5  544_
    2_.6  655_
    3_.5  544_
    2_2_  1_0_ //";Europa, Mitteleuropa, Deutschland, Rheinland;2/4;;;K2610;8
K2617;;KINDERLIEDER;;G-maj;HINTERM OFEN HINTERM OFEN;Kinder -, Vexier - Lied, Gesellschafts - Spiel;"1_-7-6-5_-5_  1_-7-6-5_-5_
    -6_-6_-7_-7_  1__1_0_
    1_3_3_5_  5_4_2__
    2_4_4_6_  6_5_3__
    1_-7-6-5_-5_  1_-7-6-5_-5_
    -6_-6_-7_-7_  1__1_0_ //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2617;16
K2619;;KINDERLIEDER;;F-maj;ES GEHT EIN GROSSER RUNDGESANG;Kinder - Lied, Gesellschafts - Spiel;"-5_  1_1_5_5_  3_.31_
    1_  2_2_-5_-5_  1__0__
    2_2_2_2_  3_5_5_
    2_  2_2_2_2_  3_5_5_
    -5_  1_1_5_5_  3_.21_
    1_  2_2_-5_-5_  1__0_ //";Europa, Mitteleuropa, Deutschland, Kassel;2/4;;;K2619;16
K2620;;KINDERLIEDER;;Bb-maj;UND ALS AN GRUENER SEITE;Kinder - Lied, Reigen, Gesellschafts - Spiel;"-5  1111  1_-5
    -5  3333  3_1_
    5_5_  543
    3  2222  1_-5 //";Europa, Mitteleuropa, Deutschland, Schleswig, Achtrup;2/4;;;K2620;8
K3026;;KINDERLIEDER;;G-maj;HEILE HEILE SAEJE;Kinder - Lied, Heil - Spruch;"5656  5_3_
    5656  5_3_
    5655  +1_0_
    5654  3_0_ //";"Europa, Mitteleuropa, Deutschland; Frankreich, Unter - Elsass";2/4;;;K3026;8
K3027;;KINDERLIEDER;;G-maj;ICH UND MEIN JUNGES WEIB;Kinder - Lied, Tanz;"554  333
    165  5_4
    443  222
    -754  4_3 //";Europa, Mitteleuropa, Deutschland, Rheinpfalz;3/4;;;K3027;4
K3033;;KINDERLIEDER;;G-maj;HANSELEMANN HAT STEFELE AN;Kinder - Lied, Reiter - Spiel;"3_333_1_  -7_-7-7-7_
    -5_  -5_.-73_2_  2__1_0_
    1_1_1_-7_  -6_-6_-6_
    -5_  -5_.-73_2_  2__1_0_ //";"Europa, Mitteleuropa, Deutschland; Frankreich, Unter - Elsass";4/4;;;K3033;8
K3047;;KINDERLIEDER;;G-maj;EINS ZWEI DREI VIER FUENF SECHS SIEBEN;Kinder - Lied, Auszaehl - Reim;"-5111  1-720
    -5222  2130
    1350  6650
    4433  2210 //";Europa, Mitteleuropa, Deutschland, Saarland;4/4;;;K3047;4
K3050;;KINDERLIEDER;;G-maj;DEN LIEBSTEN BRUDER;"Kinder - Lied; Trink - Lied";"-5_  1_.11__.2_  3_.33__.
    3_  2_3_4__2__  4__3__0_
    5_  5_3_6__.5_  5_.44__.
    4_  4_2_5__.4_  4__3__0_
    5_  5_3_6__.5_  5_.44__.
    4_  4_2_5__.4_  4__3__0_ //";Europa, Mitteleuropa, Deutschland, Saar - und Mosel - Gebiet;3/4;;;K3050;16
P0562;;LOTHRINGEN;;G-maj;Eins und eins ist Gott allein (4-1), S. 2;geistliches Lied;"1_2_1_-7_  -6_-6_-5__
    1_2_1_-7_  -6_-6_-5__
    1_1_-7_1_  2__0__
    1_.21_-7_  -6_-6_-5__
    1_.21_-7_  -6_-6_-5_-5_
    1_2_3_1_  2__1__
    1_.21_-7_  -6_-6_-5_-5_
    1_2_3_11  2__1__
    3_.33_3_  2_3_4__                                                  
    2_.22_2_  1_2_3__                                                  
    1__-7_-6_  -7_1_2__                                                
    1__-7_-6_  -7_1_2__                                                
    1_.21_-7_  -6_-6_-5__                                              
    1_.21_-7_  -6_-6_-5_.-5                                            
    1_2_3_1_  2__1_0_ //";Lothringen;2/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0562;16
P0563;;LOTHRINGEN;;F-maj;Der himmlische Jäger  (4-1), S. 4;geistliches Lied;"-5__1__2_3_  (1__.1_3_4_)5__
    1_3_  (5__.6_5__)1_3_2__  3__0___
    1_3_  5__.5_5__3_2_  1_.23_5_2__
    5_.6  5__5_4_3__2__  1__ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0563;16
P0564;;LOTHRINGEN;;G-maj;Ave Königin (4-3), S. 5;geistliches, religiöses Lied;"-5_  1_1_1_2_  1_1_-5__
    3__2_3_  4_3_2_
    3_  5_.55_6_  5_5_3_1_
    6__5__  4_2_1__  2_2_3_2_  1__0_ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0564;8
P0565;;LOTHRINGEN;;G-maj;Singen wir alle Kyrie (4-4), S. 6;geistliches Lied;"1_11  3234  5_.4  3_0_
    3_.2  123_  2_.1  1_0_
    -5_1_1_  1_1_2_  1_-7_-6_  -5_-5-6-6_
    -62b2_  -7_.-6  -5_0_
    1_11  3234  5_.4  3_0_
    3_.2  123_  2_.1  1__ //";Lothringen;2/4 3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0565;8
P0566;;LOTHRINGEN;;F-maj;Der Fisch(?) Concelebrant (4-5), S. 7;geistliches, religiöses Lied;"-5__  1__1__2__  3__1__5_5_  4#__5__6__  5___
    5__  2__3__4#__  5___3_4_  5__5__6__  5__.4_
    3__  4__3__2__  3__2__
    1__  2___5_.4  3___2__  1___ //";Lothringen;3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0566;16
P0567;;LOTHRINGEN;;G-min;Als ich bei meinen Schafen wacht (4-6), S. 8;geistliches, religiöses Lied;"3b__2_2_1_-7b_  1__2__3b__0__
    3b__2_2_1_-7b_  1__2__3b__0__
    3b_3b_2_2_1_.3b2_2_  1__3b__4__5__0__
    5__4_3b_2__1_2_  3b__2__1__ //";Lothringen;FREE;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0567;8
P0568;;LOTHRINGEN;;A-maj;Auf Hirten, auf erwacht ... (4-7), S. 9;geistliches, religiöses Lied;"-5  13-513-5  1_35_
    3  24-5-5-6-7  1__^
    -5  13-513-5  1_35_
    3  24-5-5-6-7  1__^
    5  4_32_5  3_1-5_5  3_1-5_
    5  4_3465  3__^
    -5  13-513-5  1_35_
    3  24-5-5-6-7  1__^ //";Lothringen;6/8;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0568;8
P0569;;LOTHRINGEN;;F-maj;Der Engel und die Hirten (4-8), S. 10;geistliches, religiöses Lied;"1__  1___3__  1__-5__3__  1__-5__3__  1___
    3__  3___5__  3___5__  4__2__4__  3___
    3_2_  1___3__  -5___3__  1___3_4_  5___
    1__  1___1__  1___1__  1__2__3__  1___
    3__  3___5__  3___5__  4__2__4__  3___
    3_2_  1___3__  -5___3__  1___3_4_  5___.
    1__1__1__  1__2__3__  1___
    3__  3__4__5__  3___5__  5__6__6__  6___
    6__  6__5__4__  3___.  2___^_.1  1___
    1__  1__-5__3__  1__-5__3__  1__-5__3_.2  1___                     
    5__  6__5__4__  3___.  2___^_.1  1___ //";Lothringen;3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0569;16
P0570;;LOTHRINGEN;;F-maj;Still, still, still, wer Gott erkennen will (4-9), S. 12;geistliches, religiöses Lied;"5__4__  3__0_
    54  353_212_  1__0_
    12  3_5_321_  23432_
    12  3_5_321_  23432_0_
    5__4__  3__0_
    54  353_212_  1__0__ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0570;8
P0571;;LOTHRINGEN;;A-maj;Neujahrslied (4-10), S. 12;Neujahrslied;"-5_  1_.-51_2_  3_321_
    4_  33332_32  1__0_
    4_  33332_32  1__0_
    -5_  1_-5_1_22  3_3211
    -5_  1_-5_1_24  332_11
    4_  33332_32  1__0_
    4_  33332_32  1__0_ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0571;8
P0572;;LOTHRINGEN;;F-maj;Karwochenlied (4-11), S. 14;geistliches Lied, Karwoche;"333323432_
    22222123321_
    3333432332_
    2222112321_ //";Lothringen;FREE;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0572;4
P0574;;LOTHRINGEN;;G-maj;"Ich w
iß eine weiße Spinnerin (4-13), S. 18";geistliches, religiöses Lied;"-5_  1_3_33  331_33  2_0_
    1_  3_.53_  2_1_5_  5__
    3_  3_353_  2_1_2_  1__ //";Lothringen;3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0574;8
P0575;;LOTHRINGEN;;F-maj;"Der Maler der Blumen
4-14), S. 19";geistliches, religiöses Lied;"1_  3__2_3_3_2_  3__4_5__
    5_  6_6_5_6_+1_+17  6__.5__
    5_  6_.667+1_7_6_  5_6_5_3__
    1_  2_.55_5_4_3_  2__.1__ //";Lothringen;6/8;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0575;16
P0577;;LOTHRINGEN;;F-maj;Der junge Markgraf (4-16), S. 23;geistliches, religiöses Lied, Hochzeitslied;"1_  -3_-5_1_-3_-5_3_  3_.23_2__
    22  -5_-7_423_3_2_  1__.0__
    -5_  4_4_2_-5_-7_2_  1_3_5_5_4_
    33  2_2_465_5_4_  3__.0__ //";Lothringen;6/8;"PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1
39";;P0577;16
P0578;;LOTHRINGEN;;F-maj;Die falsche Gräfina von Neuenburg (4-17), S. 24;???, Ballade?, Legende?;"-5_  1_3_1_  2_3_1_  2_.34_  5__
    5_  6_6_5_  4_2_5_  2__.
    5__.  4_3_1_  4_5_3_  1_.23_  2__.
    2__.  1_-6_-5_  2_4_32  1__.
    5__.  4_3_1_  4_5_3_  1_.23_  2__.
    2__.  1_-6_-5_  2_4_32  1__. //";Lothringen;3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0578;8
P0579;;LOTHRINGEN;;E-maj;Herr und Knecht (4-18), S. 27;Brautlied;"-5_1_2_  3__2__1_3_  2__0_
    1_1_35  5__5_+1_6_5_  4__.
    3_(2_3_2_)  4__5__(2_3_2_)  1__. //";Lothringen;3/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0579;16
P0581;;LOTHRINGEN;;E-maj;Ich ging einmal durch eine grüne Wies' (4-20), S. 30;???, Brautwerbung?, Soldatenlied?;"-7b_  1__-7b_1__-7b-7b  3b_4_543b__
    -7b_  3b_3b_446b_5_4_  3b_4_5_4__
    43b  4__7b_6b_5_4_  3b__1_2b_1_
    1_  2b_1_-7b_3b_2_3_4__2_  1__.1__
    43b  4__7b_6b_5_4_  3b__1_2b_1_
    1_  2b_1_-7b_3b_2_3b_4__2_  1__.1__ //";Lothringen;6/4 9/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0581;8
P0582;;LOTHRINGEN;;G-maj;Es trieb sich ein Mädchen (4-21), S. 31;Brautwerbung, Standesunterschied;"-5  111333  5553_3  4_.5_.  3__^
    -5  111333  5553_3  4_.5_.  3__.
    116666  6555_5  444655  3335_
    5  565652  4_.5_.  3__^ //";Lothringen;6/8;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0582;8
P0583;;LOTHRINGEN;;D-maj;Das Kind im Walde (4-22), S. 32;Brautlied, uneheliches Kind;"1_123_  4__.1_456_  5__.
    7b_6_5_  4__.1_3b_2_  1__. //";Lothringen;3/2;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0583;8
P0584;;LOTHRINGEN;;F-maj;Der Schuhknecht (4-23), S. 33f;Brautwerbung, Standesunterschied, Mord;"-5__  1_.11__2__3_4_  4_5_4_3_2__0_
    23  4__4_3_2__.3_  1_.11_-6_-6__0_
    2_  2__2__1__4_.4  3_.32_-7_1__ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0584;16
P0585;;LOTHRINGEN;;G-maj;Der Kirchhofreiter (4-24), S. 35;"???, Mo
d, Reue";"-5-5_.1  1_1_-7b_12  3b_2_1_
    1_  222_-5_1_  -7b_0
    -52_.3b  44243b23b2  1_
    1_-5_-6_  -7b_1_3b21-7  1_0 //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0585;8
P0586;;LOTHRINGEN;;F-maj;Arme Magd (4-25), S. 36;geistliches, religiöses Lied;"-5  111313  5_53_
    5  4_42_2  3_.0_
    -5  1_1313  5_.3_
    5  444222  3_.0_
    -5  1_1313  5_.3_
    5  444222  3_.0_ //";Lothringen;6/8;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0586;8
P0587;;LOTHRINGEN;;G-maj;Schöne Magdalena (4-26), S. 37;"???
 erzählendes Lied";"-5__  1_2_3b3b2_1_-7-7  1_.23b12__
    55  5_5_5_5_3b_4_  5__.0__
    3b4  5_5_554_4_54  3b45_0__.
    43b  23b4_0__.3b2  1_.23b12__
    12  3b_5_445_3b_2_  1__0__ //";Lothringen;6/8;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0587;16
P0588;;LOTHRINGEN;;F-maj;Runckelstube(?) (4-27), S. 39;???, Standesunterschied, Ehe, Tod;"-5  1-5123_2_  1_
    13  32221_31  2_
    34  3_221_
    31  2_343_22  1_0__^ //";Lothringen;2/4 4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0588;8
P0589;;LOTHRINGEN;;G-maj;Der Mord im Walde (4-28), S. 40;Liebeslied, Standesunterschied, Mord;"-5_-5_1_  1__.3_3_2_  3__0_
    13  4_3_321_  -7__1_
    -5_-5_1_  1__.3_3_2_  3__0_
    32  3__0_31  3__0_35  5_.43_2__
    13  4_3_321_  -7__1_
    32  1__1_1__3_  322_3_0__
    13  4_3_321_  -7__1_ //";Lothringen;FREE;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0589;8
P0590;;LOTHRINGEN;;D-maj;König und Marquise (4-29), S. 41;Liebeslied?;"3_3_2_  1__1_235_  3__0_
    5_3_2_  1__1_2_3_5_  3__0_
    2_  332_3344  5__3__0_
    5_3_2_  1__1_1_2_3_43  2__
    123_2_1_  3_5_3_2_  1__. //";Lothringen;FREE;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0590;8
P0591;;LOTHRINGEN;;G-maj;Malbruck (4-30), S. 42;Kriegslied, historisches Lied;"3_  3_3_323_  4__3__
    2_1_2_1_  222_1_
    3_  3_3_2_3_  4__3_
    5_  3_1_222_  1__.
    5_  5_5_666_  5__3_
    5_  5_5_666_  5__0_ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0591;8
P0592V;;LOTHRINGEN;;Eb-maj;Jetzt muß ich in den Krieg (4-31), S. 44;Kriegslied;"12  3_3_3_22  1__.
    34  5_5_544_  3__
    5_54  321_6_+16  5_
    665_56  5_543_2_  1__. //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0592;8
P0593;;LOTHRINGEN;;G-maj;Was muß gedenken ich (4-32), S. 45;???, Tod;"1__  123_2_2_  1_.2
    3__  4_5_4_3_  2_0_
    3_32  111_4_6_  5_.
    43_3_  211_2_2_  1_0_ //";Lothringen;4/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0593;8
P0594;;LOTHRINGEN;;G-maj;Soldaten faßt euch Mut (4-33), S. 46;Kriegslied, Soldatenlied;"-5__  1_-5_-3_-5_  1__.
    3_  2_1_-5_-5_  -6__.
    -5_  1_3_5_4_  3_2_1_
    1_  4_.35_4_  3_2_1__
    3_.21_2_  -5__
    -5_-5_  1__1__  2_2_5__  1__ //";Lothringen;2/4;PINCK, Louis: Verklingende Weisen Bd 4, Kassel 1939;;P0594;16
